distance_from_home,median_dwell,raw_visitor_counts
7.6,5.7,3.943494319477475
7.6,5.800000000000001,3.9066000903126987
7.6,5.9,3.869705861147923
7.6,6,3.832811631983147
7.6,6.1000000000000005,3.7959174028183713
7.6,6.2,3.7590231736535955
7.6,6.300000000000001,3.7221289444888193
7.6,6.4,3.6852347153240435
7.6,6.5,3.6483404861592676
7.6,6.6000000000000005,3.611446256994492
7.6,6.7,3.574552027829716
7.6,6.800000000000001,3.53765779866494
7.6,6.9,3.500763569500164
7.6,7,3.463869340335388
7.7,1,5.649954846396231
7.7,1.1,5.613060617231454
7.7,1.2,5.576166388066679
7.7,1.3,5.539272158901903
7.7,1.4,5.5023779297371265
7.7,1.5,5.465483700572351
7.7,1.6,5.428589471407575
7.7,1.7000000000000002,5.3916952422427995
7.7,1.8,5.354801013078023
7.7,1.9,5.317906783913247
7.7,2,5.281012554748472
7.7,2.1,5.244118325583695
7.7,2.2,5.207224096418919
7.7,2.3,5.170329867254144
7.7,2.4000000000000004,5.1334356380893675
7.7,2.5,5.096541408924592
7.7,2.6,5.059647179759816
7.7,2.7,5.02275295059504
7.7,2.8,4.985858721430264
7.7,2.9000000000000004,4.948964492265488
7.7,3,4.912070263100713
7.7,3.1,4.8751760339359365
7.7,3.2,4.83828180477116
7.7,3.3000000000000003,4.801387575606385
7.7,3.4000000000000004,4.764493346441609
7.7,3.5,4.727599117276833
7.7,3.6,4.690704888112057
7.7,3.7,4.653810658947281
7.7,3.8000000000000003,4.616916429782505
7.7,3.9000000000000004,4.580022200617729
7.7,4,4.543127971452954
7.7,4.1,4.5062337422881775
7.7,4.2,4.469339513123401
7.7,4.300000000000001,4.432445283958625
7.7,4.4,4.39555105479385
7.7,4.5,4.358656825629073
7.7,4.6,4.321762596464298
7.7,4.7,4.284868367299522
7.7,4.800000000000001,4.247974138134746
7.7,4.9,4.21107990896997
7.7,5,4.174185679805194
7.7,5.1000000000000005,4.137291450640419
7.7,5.2,4.100397221475642
7.7,5.3,4.063502992310867
7.7,5.4,4.026608763146091
7.7,5.5,3.989714533981315
7.7,5.6000000000000005,3.9528203048165387
7.7,5.7,3.915926075651763
7.7,5.800000000000001,3.8790318464869866
7.7,5.9,3.842137617322211
7.7,6,3.805243388157435
7.7,6.1000000000000005,3.768349158992659
7.7,6.2,3.7314549298278834
7.7,6.300000000000001,3.694560700663107
7.7,6.4,3.6576664714983314
7.7,6.5,3.6207722423335555
7.7,6.6000000000000005,3.5838780131687797
7.7,6.7,3.546983784004004
7.7,6.800000000000001,3.5100895548392277
7.7,6.9,3.473195325674452
7.7,7,3.436301096509676
7.800000000000001,1,5.6223866025705185
7.800000000000001,1.1,5.585492373405742
7.800000000000001,1.2,5.548598144240967
7.800000000000001,1.3,5.511703915076191
7.800000000000001,1.4,5.474809685911414
7.800000000000001,1.5,5.437915456746639
7.800000000000001,1.6,5.401021227581863
7.800000000000001,1.7000000000000002,5.364126998417087
7.800000000000001,1.8,5.327232769252311
7.800000000000001,1.9,5.290338540087535
7.800000000000001,2,5.2534443109227595
7.800000000000001,2.1,5.216550081757983
7.800000000000001,2.2,5.179655852593207
7.800000000000001,2.3,5.142761623428432
7.800000000000001,2.4000000000000004,5.105867394263655
7.800000000000001,2.5,5.06897316509888
7.800000000000001,2.6,5.032078935934104
7.800000000000001,2.7,4.995184706769328
7.800000000000001,2.8,4.958290477604552
7.800000000000001,2.9000000000000004,4.921396248439776
7.800000000000001,3,4.884502019275001
7.800000000000001,3.1,4.847607790110224
7.800000000000001,3.2,4.810713560945448
7.800000000000001,3.3000000000000003,4.773819331780673
7.800000000000001,3.4000000000000004,4.7369251026158965
7.800000000000001,3.5,4.700030873451121
7.800000000000001,3.6,4.663136644286345
7.800000000000001,3.7,4.626242415121569
7.800000000000001,3.8000000000000003,4.589348185956793
7.800000000000001,3.9000000000000004,4.552453956792017
7.800000000000001,4,4.515559727627242
7.800000000000001,4.1,4.478665498462465
7.800000000000001,4.2,4.441771269297689
7.800000000000001,4.300000000000001,4.404877040132913
7.800000000000001,4.4,4.367982810968138
7.800000000000001,4.5,4.331088581803361
7.800000000000001,4.6,4.294194352638586
7.800000000000001,4.7,4.25730012347381
7.800000000000001,4.800000000000001,4.2204058943090335
7.800000000000001,4.9,4.183511665144258
7.800000000000001,5,4.146617435979482
7.800000000000001,5.1000000000000005,4.1097232068147065
7.800000000000001,5.2,4.07282897764993
7.800000000000001,5.3,4.035934748485155
7.800000000000001,5.4,3.9990405193203786
7.800000000000001,5.5,3.962146290155603
7.800000000000001,5.6000000000000005,3.9252520609908266
7.800000000000001,5.7,3.8883578318260508
7.800000000000001,5.800000000000001,3.8514636026612745
7.800000000000001,5.9,3.8145693734964987
7.800000000000001,6,3.777675144331723
7.800000000000001,6.1000000000000005,3.740780915166947
7.800000000000001,6.2,3.7038866860021713
7.800000000000001,6.300000000000001,3.666992456837395
7.800000000000001,6.4,3.6300982276726192
7.800000000000001,6.5,3.5932039985078434
7.800000000000001,6.6000000000000005,3.5563097693430676
7.800000000000001,6.7,3.519415540178292
7.800000000000001,6.800000000000001,3.4825213110135156
7.800000000000001,6.9,3.44562708184874
7.800000000000001,7,3.408732852683964
7.9,1,5.594818358744807
7.9,1.1,5.557924129580031
7.9,1.2,5.521029900415256
7.9,1.3,5.484135671250479
7.9,1.4,5.447241442085703
7.9,1.5,5.410347212920928
7.9,1.6,5.3734529837561515
7.9,1.7000000000000002,5.336558754591376
7.9,1.8,5.2996645254266
7.9,1.9,5.262770296261824
7.9,2,5.225876067097048
7.9,2.1,5.188981837932272
7.9,2.2,5.152087608767496
7.9,2.3,5.1151933796027205
7.9,2.4000000000000004,5.078299150437944
7.9,2.5,5.041404921273169
7.9,2.6,5.004510692108393
7.9,2.7,4.967616462943616
7.9,2.8,4.930722233778841
7.9,2.9000000000000004,4.893828004614065
7.9,3,4.856933775449289
7.9,3.1,4.820039546284513
7.9,3.2,4.783145317119737
7.9,3.3000000000000003,4.7462510879549615
7.9,3.4000000000000004,4.709356858790185
7.9,3.5,4.67246262962541
7.9,3.6,4.635568400460634
7.9,3.7,4.598674171295857
7.9,3.8000000000000003,4.561779942131082
7.9,3.9000000000000004,4.524885712966306
7.9,4,4.48799148380153
7.9,4.1,4.451097254636754
7.9,4.2,4.414203025471978
7.9,4.300000000000001,4.377308796307202
7.9,4.4,4.340414567142426
7.9,4.5,4.30352033797765
7.9,4.6,4.266626108812875
7.9,4.7,4.2297318796480985
7.9,4.800000000000001,4.192837650483322
7.9,4.9,4.155943421318547
7.9,5,4.119049192153771
7.9,5.1000000000000005,4.082154962988995
7.9,5.2,4.045260733824219
7.9,5.3,4.008366504659444
7.9,5.4,3.9714722754946674
7.9,5.5,3.9345780463298916
7.9,5.6000000000000005,3.8976838171651154
7.9,5.7,3.8607895880003396
7.9,5.800000000000001,3.8238953588355633
7.9,5.9,3.7870011296707875
7.9,6,3.7501069005060117
7.9,6.1000000000000005,3.713212671341236
7.9,6.2,3.67631844217646
7.9,6.300000000000001,3.639424213011684
7.9,6.4,3.602529983846908
7.9,6.5,3.5656357546821322
7.9,6.6000000000000005,3.5287415255173564
7.9,6.7,3.4918472963525806
7.9,6.800000000000001,3.4549530671878044
7.9,6.9,3.4180588380230286
7.9,7,3.3811646088582528
8,1,5.567250114919095
8,1.1,5.530355885754319
8,1.2,5.4934616565895436
8,1.3,5.456567427424767
8,1.4,5.419673198259991
8,1.5,5.382778969095216
8,1.6,5.3458847399304394
8,1.7000000000000002,5.308990510765664
8,1.8,5.272096281600888
8,1.9,5.235202052436112
8,2,5.198307823271336
8,2.1,5.16141359410656
8,2.2,5.124519364941784
8,2.3,5.087625135777008
8,2.4000000000000004,5.050730906612232
8,2.5,5.013836677447457
8,2.6,4.9769424482826805
8,2.7,4.940048219117904
8,2.8,4.903153989953129
8,2.9000000000000004,4.866259760788353
8,3,4.829365531623577
8,3.1,4.792471302458801
8,3.2,4.755577073294025
8,3.3000000000000003,4.718682844129249
8,3.4000000000000004,4.681788614964473
8,3.5,4.644894385799698
8,3.6,4.608000156634922
8,3.7,4.571105927470145
8,3.8000000000000003,4.53421169830537
8,3.9000000000000004,4.497317469140594
8,4,4.4604232399758175
8,4.1,4.423529010811042
8,4.2,4.386634781646266
8,4.300000000000001,4.34974055248149
8,4.4,4.312846323316714
8,4.5,4.275952094151938
8,4.6,4.239057864987163
8,4.7,4.202163635822386
8,4.800000000000001,4.16526940665761
8,4.9,4.128375177492835
8,5,4.0914809483280585
8,5.1000000000000005,4.054586719163283
8,5.2,4.017692489998507
8,5.3,3.980798260833731
8,5.4,3.9439040316689553
8,5.5,3.9070098025041795
8,5.6000000000000005,3.8701155733394033
8,5.7,3.8332213441746275
8,5.800000000000001,3.796327115009851
8,5.9,3.7594328858450754
8,6,3.7225386566802996
8,6.1000000000000005,3.685644427515524
8,6.2,3.648750198350748
8,6.300000000000001,3.6118559691859717
8,6.4,3.574961740021196
8,6.5,3.53806751085642
8,6.6000000000000005,3.5011732816916443
8,6.7,3.4642790525268685
8,6.800000000000001,3.4273848233620923
8,6.9,3.3904905941973165
8,7,3.3535963650325407
8.1,1,5.539681871093383
8.1,1.1,5.502787641928607
8.1,1.2,5.4658934127638314
8.1,1.3,5.428999183599055
8.1,1.4,5.392104954434279
8.1,1.5,5.355210725269504
8.1,1.6,5.318316496104727
8.1,1.7000000000000002,5.281422266939952
8.1,1.8,5.244528037775176
8.1,1.9,5.2076338086103995
8.1,2,5.170739579445624
8.1,2.1,5.133845350280848
8.1,2.2,5.096951121116072
8.1,2.3,5.060056891951296
8.1,2.4000000000000004,5.02316266278652
8.1,2.5,4.986268433621745
8.1,2.6,4.949374204456968
8.1,2.7,4.912479975292192
8.1,2.8,4.875585746127417
8.1,2.9000000000000004,4.8386915169626405
8.1,3,4.801797287797865
8.1,3.1,4.764903058633089
8.1,3.2,4.728008829468313
8.1,3.3000000000000003,4.691114600303537
8.1,3.4000000000000004,4.654220371138761
8.1,3.5,4.617326141973986
8.1,3.6,4.5804319128092095
8.1,3.7,4.543537683644433
8.1,3.8000000000000003,4.506643454479658
8.1,3.9000000000000004,4.469749225314882
8.1,4,4.432854996150105
8.1,4.1,4.39596076698533
8.1,4.2,4.359066537820554
8.1,4.300000000000001,4.3221723086557775
8.1,4.4,4.285278079491002
8.1,4.5,4.248383850326226
8.1,4.6,4.2114896211614505
8.1,4.7,4.174595391996674
8.1,4.800000000000001,4.137701162831898
8.1,4.9,4.100806933667123
8.1,5,4.063912704502346
8.1,5.1000000000000005,4.027018475337571
8.1,5.2,3.990124246172795
8.1,5.3,3.953230017008019
8.1,5.4,3.916335787843243
8.1,5.5,3.8794415586784674
8.1,5.6000000000000005,3.842547329513691
8.1,5.7,3.8056531003489154
8.1,5.800000000000001,3.768758871184139
8.1,5.9,3.7318646420193633
8.1,6,3.6949704128545875
8.1,6.1000000000000005,3.6580761836898117
8.1,6.2,3.621181954525036
8.1,6.300000000000001,3.5842877253602596
8.1,6.4,3.547393496195484
8.1,6.5,3.510499267030708
8.1,6.6000000000000005,3.4736050378659322
8.1,6.7,3.4367108087011564
8.1,6.800000000000001,3.39981657953638
8.1,6.9,3.3629223503716044
8.1,7,3.3260281212068286
8.2,1,5.512113627267672
8.2,1.1,5.475219398102896
8.2,1.2,5.43832516893812
8.2,1.3,5.401430939773344
8.2,1.4,5.364536710608568
8.2,1.5,5.327642481443792
8.2,1.6,5.290748252279016
8.2,1.7000000000000002,5.253854023114241
8.2,1.8,5.2169597939494645
8.2,1.9,5.180065564784688
8.2,2,5.143171335619913
8.2,2.1,5.106277106455137
8.2,2.2,5.06938287729036
8.2,2.3,5.032488648125585
8.2,2.4000000000000004,4.995594418960809
8.2,2.5,4.958700189796033
8.2,2.6,4.921805960631257
8.2,2.7,4.884911731466481
8.2,2.8,4.848017502301706
8.2,2.9000000000000004,4.811123273136929
8.2,3,4.774229043972154
8.2,3.1,4.737334814807378
8.2,3.2,4.7004405856426015
8.2,3.3000000000000003,4.663546356477826
8.2,3.4000000000000004,4.62665212731305
8.2,3.5,4.5897578981482745
8.2,3.6,4.552863668983498
8.2,3.7,4.515969439818722
8.2,3.8000000000000003,4.479075210653947
8.2,3.9000000000000004,4.44218098148917
8.2,4,4.405286752324395
8.2,4.1,4.368392523159619
8.2,4.2,4.3314982939948425
8.2,4.300000000000001,4.294604064830066
8.2,4.4,4.257709835665291
8.2,4.5,4.220815606500515
8.2,4.6,4.183921377335739
8.2,4.7,4.147027148170963
8.2,4.800000000000001,4.110132919006187
8.2,4.9,4.0732386898414115
8.2,5,4.036344460676635
8.2,5.1000000000000005,3.9994502315118594
8.2,5.2,3.9625560023470836
8.2,5.3,3.925661773182308
8.2,5.4,3.888767544017532
8.2,5.5,3.851873314852756
8.2,5.6000000000000005,3.81497908568798
8.2,5.7,3.778084856523204
8.2,5.800000000000001,3.741190627358428
8.2,5.9,3.704296398193652
8.2,6,3.6674021690288763
8.2,6.1000000000000005,3.6305079398641005
8.2,6.2,3.5936137106993247
8.2,6.300000000000001,3.5567194815345484
8.2,6.4,3.5198252523697726
8.2,6.5,3.482931023204997
8.2,6.6000000000000005,3.446036794040221
8.2,6.7,3.409142564875445
8.2,6.800000000000001,3.372248335710669
8.2,6.9,3.335354106545893
8.2,7,3.2984598773811173
8.3,1,5.484545383441959
8.3,1.1,5.447651154277183
8.3,1.2,5.410756925112407
8.3,1.3,5.373862695947631
8.3,1.4,5.336968466782855
8.3,1.5,5.300074237618079
8.3,1.6,5.263180008453303
8.3,1.7000000000000002,5.226285779288528
8.3,1.8,5.1893915501237515
8.3,1.9,5.152497320958975
8.3,2,5.1156030917942
8.3,2.1,5.078708862629424
8.3,2.2,5.041814633464647
8.3,2.3,5.004920404299872
8.3,2.4000000000000004,4.968026175135096
8.3,2.5,4.9311319459703205
8.3,2.6,4.894237716805544
8.3,2.7,4.857343487640768
8.3,2.8,4.820449258475993
8.3,2.9000000000000004,4.783555029311216
8.3,3,4.746660800146441
8.3,3.1,4.709766570981665
8.3,3.2,4.6728723418168885
8.3,3.3000000000000003,4.635978112652113
8.3,3.4000000000000004,4.599083883487337
8.3,3.5,4.5621896543225615
8.3,3.6,4.525295425157785
8.3,3.7,4.488401195993009
8.3,3.8000000000000003,4.451506966828234
8.3,3.9000000000000004,4.414612737663457
8.3,4,4.377718508498681
8.3,4.1,4.340824279333906
8.3,4.2,4.3039300501691296
8.3,4.300000000000001,4.267035821004353
8.3,4.4,4.230141591839578
8.3,4.5,4.193247362674802
8.3,4.6,4.156353133510026
8.3,4.7,4.11945890434525
8.3,4.800000000000001,4.082564675180474
8.3,4.9,4.0456704460156985
8.3,5,4.008776216850922
8.3,5.1000000000000005,3.9718819876861464
8.3,5.2,3.9349877585213706
8.3,5.3,3.898093529356595
8.3,5.4,3.861199300191819
8.3,5.5,3.824305071027043
8.3,5.6000000000000005,3.787410841862267
8.3,5.7,3.750516612697491
8.3,5.800000000000001,3.713622383532715
8.3,5.9,3.676728154367939
8.3,6,3.6398339252031633
8.3,6.1000000000000005,3.6029396960383875
8.3,6.2,3.5660454668736117
8.3,6.300000000000001,3.5291512377088354
8.3,6.4,3.4922570085440596
8.3,6.5,3.455362779379284
8.3,6.6000000000000005,3.418468550214508
8.3,6.7,3.381574321049732
8.3,6.800000000000001,3.344680091884956
8.3,6.9,3.30778586272018
8.3,7,3.2708916335554044
8.4,1,5.456977139616248
8.4,1.1,5.420082910451471
8.4,1.2,5.383188681286696
8.4,1.3,5.34629445212192
8.4,1.4,5.3094002229571435
8.4,1.5,5.272505993792368
8.4,1.6,5.235611764627592
8.4,1.7000000000000002,5.198717535462817
8.4,1.8,5.16182330629804
8.4,1.9,5.124929077133264
8.4,2,5.088034847968489
8.4,2.1,5.0511406188037125
8.4,2.2,5.014246389638936
8.4,2.3,4.977352160474161
8.4,2.4000000000000004,4.940457931309385
8.4,2.5,4.903563702144609
8.4,2.6,4.866669472979833
8.4,2.7,4.829775243815057
8.4,2.8,4.792881014650281
8.4,2.9000000000000004,4.755986785485505
8.4,3,4.71909255632073
8.4,3.1,4.6821983271559535
8.4,3.2,4.645304097991177
8.4,3.3000000000000003,4.608409868826402
8.4,3.4000000000000004,4.571515639661626
8.4,3.5,4.53462141049685
8.4,3.6,4.497727181332074
8.4,3.7,4.460832952167298
8.4,3.8000000000000003,4.4239387230025224
8.4,3.9000000000000004,4.387044493837746
8.4,4,4.350150264672971
8.4,4.1,4.313256035508195
8.4,4.2,4.276361806343418
8.4,4.300000000000001,4.239467577178642
8.4,4.4,4.202573348013867
8.4,4.5,4.1656791188490905
8.4,4.6,4.128784889684315
8.4,4.7,4.091890660519539
8.4,4.800000000000001,4.054996431354763
8.4,4.9,4.018102202189987
8.4,5,3.9812079730252115
8.4,5.1000000000000005,3.944313743860435
8.4,5.2,3.9074195146956594
8.4,5.3,3.8705252855308836
8.4,5.4,3.833631056366108
8.4,5.5,3.796736827201332
8.4,5.6000000000000005,3.7598425980365557
8.4,5.7,3.72294836887178
8.4,5.800000000000001,3.6860541397070037
8.4,5.9,3.649159910542228
8.4,6,3.612265681377452
8.4,6.1000000000000005,3.5753714522126763
8.4,6.2,3.5384772230479005
8.4,6.300000000000001,3.501582993883124
8.4,6.4,3.4646887647183484
8.4,6.5,3.4277945355535726
8.4,6.6000000000000005,3.390900306388797
8.4,6.7,3.354006077224021
8.4,6.800000000000001,3.3171118480592447
8.4,6.9,3.280217618894469
8.4,7,3.243323389729693
8.5,1,5.4294088957905355
8.5,1.1,5.392514666625759
8.5,1.2,5.355620437460984
8.5,1.3,5.318726208296208
8.5,1.4,5.281831979131431
8.5,1.5,5.244937749966656
8.5,1.6,5.20804352080188
8.5,1.7000000000000002,5.1711492916371045
8.5,1.8,5.134255062472328
8.5,1.9,5.097360833307552
8.5,2,5.060466604142777
8.5,2.1,5.023572374978
8.5,2.2,4.986678145813224
8.5,2.3,4.949783916648449
8.5,2.4000000000000004,4.9128896874836725
8.5,2.5,4.875995458318897
8.5,2.6,4.839101229154121
8.5,2.7,4.802206999989345
8.5,2.8,4.765312770824569
8.5,2.9000000000000004,4.728418541659793
8.5,3,4.691524312495018
8.5,3.1,4.654630083330241
8.5,3.2,4.617735854165465
8.5,3.3000000000000003,4.58084162500069
8.5,3.4000000000000004,4.543947395835914
8.5,3.5,4.507053166671138
8.5,3.6,4.470158937506362
8.5,3.7,4.433264708341586
8.5,3.8000000000000003,4.39637047917681
8.5,3.9000000000000004,4.359476250012034
8.5,4,4.322582020847259
8.5,4.1,4.2856877916824825
8.5,4.2,4.248793562517706
8.5,4.300000000000001,4.21189933335293
8.5,4.4,4.175005104188155
8.5,4.5,4.138110875023378
8.5,4.6,4.101216645858603
8.5,4.7,4.064322416693827
8.5,4.800000000000001,4.0274281875290505
8.5,4.9,3.990533958364275
8.5,5,3.9536397291994994
8.5,5.1000000000000005,3.916745500034723
8.5,5.2,3.8798512708699473
8.5,5.3,3.8429570417051715
8.5,5.4,3.8060628125403957
8.5,5.5,3.76916858337562
8.5,5.6000000000000005,3.7322743542108436
8.5,5.7,3.695380125046068
8.5,5.800000000000001,3.6584858958812916
8.5,5.9,3.6215916667165158
8.5,6,3.58469743755174
8.5,6.1000000000000005,3.547803208386964
8.5,6.2,3.5109089792221884
8.5,6.300000000000001,3.474014750057412
8.5,6.4,3.4371205208926363
8.5,6.5,3.4002262917278605
8.5,6.6000000000000005,3.3633320625630847
8.5,6.7,3.326437833398309
8.5,6.800000000000001,3.2895436042335326
8.5,6.9,3.252649375068757
8.5,7,3.215755145903981
8.6,1,5.401840651964824
8.6,1.1,5.364946422800048
8.6,1.2,5.328052193635273
8.6,1.3,5.2911579644704965
8.6,1.4,5.25426373530572
8.6,1.5,5.217369506140945
8.6,1.6,5.180475276976169
8.6,1.7000000000000002,5.143581047811393
8.6,1.8,5.106686818646617
8.6,1.9,5.069792589481841
8.6,2,5.032898360317065
8.6,2.1,4.996004131152289
8.6,2.2,4.959109901987513
8.6,2.3,4.9222156728227375
8.6,2.4000000000000004,4.885321443657961
8.6,2.5,4.848427214493186
8.6,2.6,4.81153298532841
8.6,2.7,4.774638756163633
8.6,2.8,4.737744526998858
8.6,2.9000000000000004,4.700850297834082
8.6,3,4.6639560686693065
8.6,3.1,4.62706183950453
8.6,3.2,4.590167610339754
8.6,3.3000000000000003,4.553273381174979
8.6,3.4000000000000004,4.516379152010202
8.6,3.5,4.479484922845427
8.6,3.6,4.442590693680651
8.6,3.7,4.4056964645158745
8.6,3.8000000000000003,4.368802235351099
8.6,3.9000000000000004,4.331908006186323
8.6,4,4.295013777021547
8.6,4.1,4.258119547856771
8.6,4.2,4.221225318691995
8.6,4.300000000000001,4.184331089527219
8.6,4.4,4.147436860362443
8.6,4.5,4.110542631197667
8.6,4.6,4.073648402032892
8.6,4.7,4.0367541728681156
8.6,4.800000000000001,3.9998599437033397
8.6,4.9,3.962965714538564
8.6,5,3.926071485373788
8.6,5.1000000000000005,3.889177256209012
8.6,5.2,3.852283027044236
8.6,5.3,3.8153887978794603
8.6,5.4,3.7784945687146845
8.6,5.5,3.7416003395499087
8.6,5.6000000000000005,3.7047061103851324
8.6,5.7,3.6678118812203566
8.6,5.800000000000001,3.6309176520555804
8.6,5.9,3.5940234228908046
8.6,6,3.5571291937260288
8.6,6.1000000000000005,3.520234964561253
8.6,6.2,3.483340735396477
8.6,6.300000000000001,3.446446506231701
8.6,6.4,3.409552277066925
8.6,6.5,3.3726580479021493
8.6,6.6000000000000005,3.3357638187373735
8.6,6.7,3.2988695895725977
8.6,6.800000000000001,3.2619753604078214
8.6,6.9,3.2250811312430456
8.6,7,3.18818690207827
8.7,1,5.374272408139112
8.7,1.1,5.337378178974336
8.7,1.2,5.300483949809561
8.7,1.3,5.263589720644784
8.7,1.4,5.226695491480008
8.7,1.5,5.189801262315233
8.7,1.6,5.1529070331504565
8.7,1.7000000000000002,5.116012803985681
8.7,1.8,5.079118574820905
8.7,1.9,5.042224345656129
8.7,2,5.005330116491353
8.7,2.1,4.968435887326577
8.7,2.2,4.931541658161801
8.7,2.3,4.894647428997025
8.7,2.4000000000000004,4.857753199832249
8.7,2.5,4.820858970667474
8.7,2.6,4.783964741502698
8.7,2.7,4.747070512337921
8.7,2.8,4.710176283173146
8.7,2.9000000000000004,4.67328205400837
8.7,3,4.636387824843594
8.7,3.1,4.599493595678818
8.7,3.2,4.562599366514042
8.7,3.3000000000000003,4.5257051373492665
8.7,3.4000000000000004,4.48881090818449
8.7,3.5,4.451916679019715
8.7,3.6,4.415022449854939
8.7,3.7,4.378128220690162
8.7,3.8000000000000003,4.341233991525387
8.7,3.9000000000000004,4.304339762360611
8.7,4,4.2674455331958345
8.7,4.1,4.230551304031059
8.7,4.2,4.193657074866283
8.7,4.300000000000001,4.156762845701507
8.7,4.4,4.119868616536731
8.7,4.5,4.082974387371955
8.7,4.6,4.04608015820718
8.7,4.7,4.0091859290424035
8.7,4.800000000000001,3.9722916998776276
8.7,4.9,3.935397470712852
8.7,5,3.898503241548076
8.7,5.1000000000000005,3.8616090123833
8.7,5.2,3.824714783218524
8.7,5.3,3.787820554053748
8.7,5.4,3.7509263248889724
8.7,5.5,3.7140320957241966
8.7,5.6000000000000005,3.6771378665594203
8.7,5.7,3.6402436373946445
8.7,5.800000000000001,3.6033494082298683
8.7,5.9,3.5664551790650925
8.7,6,3.5295609499003167
8.7,6.1000000000000005,3.492666720735541
8.7,6.2,3.455772491570765
8.7,6.300000000000001,3.418878262405989
8.7,6.4,3.381984033241213
8.7,6.5,3.345089804076437
8.7,6.6000000000000005,3.3081955749116614
8.7,6.7,3.2713013457468856
8.7,6.800000000000001,3.2344071165821093
8.7,6.9,3.1975128874173335
8.7,7,3.1606186582525577
8.8,1,5.3467041643134
8.8,1.1,5.309809935148624
8.8,1.2,5.2729157059838485
8.8,1.3,5.236021476819072
8.8,1.4,5.199127247654296
8.8,1.5,5.162233018489521
8.8,1.6,5.125338789324744
8.8,1.7000000000000002,5.088444560159969
8.8,1.8,5.051550330995193
8.8,1.9,5.0146561018304165
8.8,2,4.977761872665641
8.8,2.1,4.940867643500865
8.8,2.2,4.903973414336089
8.8,2.3,4.867079185171313
8.8,2.4000000000000004,4.830184956006537
8.8,2.5,4.793290726841762
8.8,2.6,4.7563964976769855
8.8,2.7,4.719502268512209
8.8,2.8,4.682608039347434
8.8,2.9000000000000004,4.645713810182658
8.8,3,4.608819581017882
8.8,3.1,4.571925351853106
8.8,3.2,4.53503112268833
8.8,3.3000000000000003,4.498136893523554
8.8,3.4000000000000004,4.461242664358778
8.8,3.5,4.424348435194003
8.8,3.6,4.3874542060292265
8.8,3.7,4.35055997686445
8.8,3.8000000000000003,4.313665747699675
8.8,3.9000000000000004,4.276771518534899
8.8,4,4.239877289370122
8.8,4.1,4.202983060205347
8.8,4.2,4.166088831040571
8.8,4.300000000000001,4.129194601875795
8.8,4.4,4.092300372711019
8.8,4.5,4.055406143546243
8.8,4.6,4.018511914381468
8.8,4.7,3.9816176852166913
8.8,4.800000000000001,3.9447234560519155
8.8,4.9,3.9078292268871397
8.8,5,3.870934997722364
8.8,5.1000000000000005,3.8340407685575877
8.8,5.2,3.797146539392812
8.8,5.3,3.760252310228036
8.8,5.4,3.7233580810632603
8.8,5.5,3.6864638518984845
8.8,5.6000000000000005,3.649569622733708
8.8,5.7,3.6126753935689324
8.8,5.800000000000001,3.575781164404156
8.8,5.9,3.5388869352393804
8.8,6,3.5019927060746046
8.8,6.1000000000000005,3.4650984769098288
8.8,6.2,3.428204247745053
8.8,6.300000000000001,3.3913100185802767
8.8,6.4,3.354415789415501
8.8,6.5,3.317521560250725
8.8,6.6000000000000005,3.2806273310859493
8.8,6.7,3.2437331019211735
8.8,6.800000000000001,3.2068388727563972
8.8,6.9,3.1699446435916214
8.8,7,3.1330504144268456
8.9,1,5.319135920487688
8.9,1.1,5.282241691322912
8.9,1.2,5.245347462158136
8.9,1.3,5.20845323299336
8.9,1.4,5.171559003828584
8.9,1.5,5.1346647746638086
8.9,1.6,5.097770545499032
8.9,1.7000000000000002,5.060876316334257
8.9,1.8,5.023982087169481
8.9,1.9,4.9870878580047044
8.9,2,4.950193628839929
8.9,2.1,4.913299399675153
8.9,2.2,4.876405170510377
8.9,2.3,4.839510941345601
8.9,2.4000000000000004,4.802616712180825
8.9,2.5,4.76572248301605
8.9,2.6,4.728828253851273
8.9,2.7,4.691934024686497
8.9,2.8,4.655039795521722
8.9,2.9000000000000004,4.6181455663569455
8.9,3,4.58125133719217
8.9,3.1,4.544357108027394
8.9,3.2,4.507462878862618
8.9,3.3000000000000003,4.470568649697842
8.9,3.4000000000000004,4.433674420533066
8.9,3.5,4.396780191368291
8.9,3.6,4.359885962203514
8.9,3.7,4.322991733038738
8.9,3.8000000000000003,4.286097503873963
8.9,3.9000000000000004,4.249203274709187
8.9,4,4.21230904554441
8.9,4.1,4.175414816379635
8.9,4.2,4.138520587214859
8.9,4.300000000000001,4.1016263580500825
8.9,4.4,4.064732128885307
8.9,4.5,4.027837899720531
8.9,4.6,3.9909436705557555
8.9,4.7,3.9540494413909792
8.9,4.800000000000001,3.9171552122262034
8.9,4.9,3.8802609830614276
8.9,5,3.843366753896652
8.9,5.1000000000000005,3.8064725247318756
8.9,5.2,3.7695782955671
8.9,5.3,3.732684066402324
8.9,5.4,3.695789837237548
8.9,5.5,3.6588956080727724
8.9,5.6000000000000005,3.622001378907996
8.9,5.7,3.5851071497432203
8.9,5.800000000000001,3.548212920578444
8.9,5.9,3.5113186914136683
8.9,6,3.4744244622488925
8.9,6.1000000000000005,3.4375302330841166
8.9,6.2,3.400636003919341
8.9,6.300000000000001,3.3637417747545646
8.9,6.4,3.326847545589789
8.9,6.5,3.289953316425013
