placekey,raw_visitor_counts,distance_from_home,median_dwell,cluster,location_name,top_category,sub_category,latitude,longitude,city,region,pred_sub_category
224-224@8ts-ydx-9vf,4.890349128221754,8.068089626278244,1.9459101490553132,1,Super Stop 753,Grocery Stores,Convenience Stores,32.984608,-111.52436,Coolidge,AZ,Convenience Stores
22c-222@8ts-3nz-dn5,4.454347296253507,7.97349996402463,1.9459101490553132,1,Super Carneceria El Herradero,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.152908,-110.97809,Tucson,AZ,Convenience Stores
222-222@8ts-z9z-fj9,4.962844630259907,7.65728279297819,2.995732273553991,1,Albertsons,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.333706,-111.77189,Gilbert,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-225@5zb-xb7-gx5,4.90527477843843,8.917176635955164,2.6390573296152584,2,Lvf African and Caribbean Super Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.508957,-112.13718,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-222@5zb-xdw-9xq,4.700480365792417,8.514589805546123,2.1972245773362196,1,Carniceria Los Reyes,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.466358,-112.04731,Phoenix,AZ,Convenience Stores
22m-222@5zb-xcv-9mk,4.700480365792417,8.578852571802965,2.833213344056216,1,Mercado Latino,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.451698,-112.12622,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-zty-4vz,6.917705609835305,8.929832503272403,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.21999,-111.75449,Gilbert,AZ,Convenience Stores
zzw-223@8ts-3nm-zpv,4.23410650459726,8.902183446335016,3.901972669574645,3,Wildcat Country Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.282413,-110.94483,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-xdf-7nq,4.477336814478207,9.35781165133439,3.1354942159291497,3,Hope for Hunger Food Bank,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.518993,-112.17713,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-222@8ts-d27-7wk,5.3471075307174685,8.508757712595136,2.0794415416798357,1,Circle K,Grocery Stores,Convenience Stores,33.378147,-112.16905,Laveen,AZ,Convenience Stores
223-222@8ts-zcq-kfz,4.890349128221754,8.597297435657898,2.833213344056216,1,Jacksons Food Stores,Grocery Stores,Convenience Stores,33.276749,-111.78886,Gilbert,AZ,Convenience Stores
222-222@8ts-33w-5xq,5.111987788356544,8.883640232503673,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,32.251637,-110.75191,Tanque Verde,AZ,Convenience Stores
223-222@8ts-zgq-d7q,5.407171771460119,9.333707785926467,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.465237,-111.90831,Scottsdale,AZ,Convenience Stores
223-222@8ts-zbq-f4v,3.091042453358316,8.824677891164198,4.110873864173311,3,Rhibafarms,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.355614,-111.84439,Chandler,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-224@8ts-zn9-j7q,3.5553480614894135,8.458504195067558,2.302585092994046,1,ampm,Grocery Stores,Convenience Stores,33.39267,-111.63354,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-222@8sc-xqg-rtv,3.828641396489095,9.163248764442333,2.70805020110221,3,Sunshine Mini Mark,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.68441,-114.59832,Yuma,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-zrx-68v,5.41610040220442,8.669055540725484,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,33.452168,-111.68349,Mesa,AZ,Convenience Stores
223-225@8tt-24w-4qf,5.181783550292085,8.548885638148727,3.295836866004329,1,Bashas' Supermarkets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.23299,-111.68743,Queen Creek,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzy-222@5zb-wwt-wkz,3.1780538303479458,8.258940462988459,3.367295829986474,3,Sunburst Farms,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.632133,-112.15992,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-wvc-hbk,5.488937726156687,9.385889044482708,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,33.669159,-112.03117,Phoenix,AZ,Convenience Stores
zzw-224@8ts-3mj-r8v,5.805134968916488,8.235095497258357,2.70805020110221,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.278259,-110.99616,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-xcw-vcq,5.272999558563747,7.900266036767701,2.8903717578961645,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.46788,-112.15111,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
22k-222@5z9-phn-7dv,2.1972245773362196,9.386140711779872,2.5649493574615367,3,Kalil Bottling,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,35.189907,-111.67606,Flagstaff,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@8tt-7yz-ygk,4.499809670330265,8.965973184210347,2.4849066497880004,2,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,31.339025,-110.93731,Nogales,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzy-229@5zb-x4n-jn5,3.2188758248682006,9.3195534569495,3.6109179126442243,3,Taurus Food Products,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.821259,-111.9222,Carefree,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-222@8ts-zd4-yqf,2.8903717578961645,8.055475141757274,1.791759469228055,1,7-Eleven,Grocery Stores,Convenience Stores,33.316879,-111.84203,Chandler,AZ,Convenience Stores
222-222@5zb-265-3wk,3.784189633918261,8.439880088313567,3.5263605246161616,3,Swire Coca Cola,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,35.223404,-114.01874,Kingman,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-zb7-n89,6.784457062637643,8.767173396684006,2.70805020110221,1,Trader Joe's,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.306149,-111.75185,Gilbert,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzy-224@8td-bc3-jy9,3.7612001156935624,7.978996370854115,2.302585092994046,1,Bashas' Supermarkets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.051483,-109.32777,Morenci,AZ,Supermarkets and Other Grocery (except Convenience) Stores
227-223@8ts-zbp-68v,5.293304824724492,8.741296282225147,1.791759469228055,2,7-Eleven,Grocery Stores,Convenience Stores,33.349422,-111.80645,Gilbert,AZ,Convenience Stores
22c-223@5zb-xdr-7wk,2.5649493574615367,9.851035692533705,3.091042453358316,3,Ahipoki Phoenix,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.465618,-112.08215,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-223@8ts-zym-b8v,3.332204510175204,9.382948236582498,2.1972245773362196,2,Ashoka Indian Groceries,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.306042,-111.94874,Chandler,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-223@8ts-zrm-p35,5.2574953720277815,8.265392930852224,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,33.451149,-111.83077,Mesa,AZ,Convenience Stores
225-226@5zb-x3r-h89,5.5254529391317835,8.907070776182689,2.995732273553991,1,Sprouts Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.797935,-111.96563,Cave Creek,AZ,Supermarkets and Other Grocery (except Convenience) Stores
224-223@5zb-xdq-r6k,4.007333185232471,9.376786579611847,3.044522437723423,3,El Pollo Correteado,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.447601,-112.04736,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-224@5zb-xjf-n3q,6.154858094016418,8.197538739721184,2.917770732084279,1,Food City Arizona,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.525646,-112.1877,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@8ts-6w9-qs5,5.501258210544727,9.153346650456063,2.0794415416798357,2,Circle K,Grocery Stores,Convenience Stores,31.910494,-110.97906,Sahuarita,AZ,Convenience Stores
222-223@8ts-d6j-t5f,3.1354942159291497,9.68694715235549,2.1972245773362196,2,ampm,Grocery Stores,Convenience Stores,33.461105,-112.21989,Phoenix,AZ,Convenience Stores
224-222@8ts-3mz-7nq,5.043425116919247,8.839711378703475,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,32.264595,-110.91019,Tucson,AZ,Convenience Stores
224-222@8ts-zcb-rrk,6.659293919683638,7.791109510610028,2.9444389791664403,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.406776,-111.77236,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@5zb-v5s-nbk,6.5638555265321274,8.754002933494261,3.1354942159291497,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.661209,-112.35329,Sun City West,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-zft-z4v,5.356586274672012,9.99474407280768,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.466122,-111.97038,Phoenix,AZ,Convenience Stores
224-222@8sc-xfx-r8v,5.003946305945459,8.069029328774958,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,32.684296,-114.65082,Yuma,AZ,Convenience Stores
229-223@8ts-32z-g8v,4.290459441148391,8.974111581113318,2.1972245773362196,2,ampm,Grocery Stores,Convenience Stores,32.251369,-110.83111,Tucson,AZ,Convenience Stores
222-222@8ts-zj5-rtv,3.4657359027997265,8.337348564497175,3.4011973816621555,3,Tempe Beer & Deli,Grocery Stores,Convenience Stores,33.39336,-111.89851,Tempe,AZ,Convenience Stores
22g-222@5zb-xcf-fvf,3.5263605246161616,7.775695749915245,2.0794415416798357,1,Orange Food Store 4,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.56572,-112.07346,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8ts-zdn-89z,5.765191102784844,8.935377071932177,2.302585092994046,2,Circle K,Grocery Stores,Convenience Stores,33.296642,-111.75471,Gilbert,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-222@5zb-vq6-4qf,7.1049654482698426,8.437283808187935,2.995732273553991,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.437492,-112.4113,Goodyear,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@8th-x9s-b49,3.6635616461296463,10.08797343215946,1.9459101490553132,2,IGA,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,34.507347,-109.38146,St. Johns,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-222@8ts-zqx-mx5,5.529429087511423,8.035926369891792,2.6390573296152584,1,Sprouts Farmers Market,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.436153,-111.78937,Mesa,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8sc-vp2-rff,5.869296913133774,9.428591977209965,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,32.491467,-114.78315,San Luis,AZ,Convenience Stores
225-223@8ts-zjx-6tv,4.770684624465665,7.988542982737695,2.302585092994046,1,4 Sons Food Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.421936,-111.5641,Apache Junction,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@5z9-phn-2rk,5.883322388488279,7.669495251007694,2.3978952727983707,1,Woodlands One Stop,Grocery Stores,Convenience Stores,35.179176,-111.6685,Flagstaff,AZ,Supermarkets and Other Grocery (except Convenience) Stores
226-222@5zb-xbz-w6k,5.60947179518496,9.648530784697051,1.9459101490553132,2,Jacksons Food Stores,Grocery Stores,Convenience Stores,33.506233,-112.03966,Phoenix,AZ,Convenience Stores
222-222@8ts-4jv-z4v,5.736572297479192,9.545883605779304,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,32.424782,-111.04861,Marana,AZ,Convenience Stores
zzw-222@5zb-xdf-cqz,5.030437921392435,8.411165786770708,2.1972245773362196,1,Circle K,Grocery Stores,Convenience Stores,33.523823,-112.18653,Glendale,AZ,Convenience Stores
223-222@8ts-3pd-575,5.278114659230517,8.598957493218878,1.791759469228055,2,Circle K,Grocery Stores,Convenience Stores,32.251133,-111.01422,Tucson,AZ,Convenience Stores
22b-222@5zb-xb7-zs5,5.356586274672012,8.861491864286915,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.512699,-112.07336,Phoenix,AZ,Convenience Stores
223-222@8ts-zd5-vpv,5.0369526024136295,8.168202930236053,2.1972245773362196,1,Carniceria Herradero,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.320995,-111.84792,Chandler,AZ,Convenience Stores
228-223@5zb-xmg-d7q,2.70805020110221,8.853093836138493,2.2512917986064953,3,Saffron Indian Grocery 'N' Kitchen,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.622871,-111.89727,Scottsdale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-223@5zb-x8m-fpv,7.191429330036379,8.72777821348305,3.044522437723423,1,Fry's Food & Drug Stores,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.786041,-112.11939,Phoenix,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@8tt-7xq-zvf,1.6094379124341003,9.342683558963897,2.3978952727983707,3,Bay Area Produce,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,31.453211,-110.97089,Rio Rico,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-222@8ts-zh5-6kz,3.4339872044851463,9.885679933886163,2.1972245773362196,2,Circle K,Grocery Stores,Convenience Stores,33.349735,-111.96394,Tempe,AZ,Convenience Stores
zzw-222@8tt-22p-yvz,2.833213344056216,9.145054905277552,3.2188758248682006,3,The Country Store & Bakery,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.224781,-111.59081,Queen Creek,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzw-222@5zb-xbj-yqf,5.313205979041787,7.932003152361385,2.1972245773362196,1,ampm,Grocery Stores,Convenience Stores,33.552494,-112.15073,Phoenix,AZ,Convenience Stores
zzw-223@5zb-xjf-s3q,4.0943445622221,7.5443321080536885,2.6390573296152584,1,El Gallito Carniceria,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.530827,-112.19557,Glendale,AZ,Supermarkets and Other Grocery (except Convenience) Stores
229-223@8ts-3n7-d7q,1.9459101490553132,9.11690842718363,4.143134726391533,3,Alafia West African Cuisine,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.235176,-110.89233,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
222-223@8ts-336-45f,3.6888794541139363,8.3670677328386,2.70805020110221,1,Bashas' Supermarkets,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.306374,-110.84531,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
23p-222@5zb-xbr-dy9,5.135798437050262,7.409741954080923,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,33.568081,-112.16071,Glendale,AZ,Convenience Stores
222-222@5zb-xgp-sh5,5.666426688112432,9.225228984469933,3.367295829986474,3,Peoria Discount Grocery,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.582729,-112.23409,Peoria,AZ,Supermarkets and Other Grocery (except Convenience) Stores
zzy-222@8sc-r8k-xh5,3.828641396489095,6.371611847231857,2.995732273553991,1,Corona's Tacos,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.713097,-114.65485,Avenue B and C,AZ,Convenience Stores
224-223@8ts-zj3-b6k,3.1354942159291497,9.429074214801693,2.5649493574615367,3,ampm,Grocery Stores,Convenience Stores,33.379349,-111.85912,Mesa,AZ,Convenience Stores
224-222@8ts-3m7-k2k,5.153291594497779,9.382022193665792,3.1780538303479458,3,LemonShark Poke Tucson,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.25074,-110.93494,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
223-222@8ts-3hc-hyv,5.955837369464831,8.313607139317558,1.9459101490553132,1,Circle K,Grocery Stores,Convenience Stores,32.191368,-110.85724,Tucson,AZ,Convenience Stores
222-222@5zb-xj5-75z,4.127134385045092,8.0774471493312,2.1400661634962708,1,Circle K,Grocery Stores,Convenience Stores,33.536236,-112.23847,Glendale,AZ,Convenience Stores
225-222@8tg-hvt-zfz,1.791759469228055,10.284796570766533,2.302585092994046,3,Drinking Horn Meadery,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,35.19619,-111.6203,Flagstaff,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-223@5zb-xds-m6k,5.2574953720277815,9.335650562941629,2.302585092994046,2,7-Eleven,Grocery Stores,Convenience Stores,33.465294,-112.02989,Phoenix,AZ,Convenience Stores
222-227@5zb-xgn-6ff,4.276666119016055,8.132118772955806,1.8718021769015913,1,Fast Market,Grocery Stores,Convenience Stores,33.566563,-112.2034,Glendale,AZ,Convenience Stores
222-222@5zb-xfn-xyv,5.634789603169249,8.240121298076472,1.791759469228055,1,Diamond Shamrock,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.596066,-112.23711,Peoria,AZ,Convenience Stores
223-222@5zb-xc7-hnq,5.455321115357702,9.584521190044581,1.9459101490553132,2,Circle K,Grocery Stores,Convenience Stores,33.494419,-112.02975,Phoenix,AZ,Convenience Stores
223-222@8ts-d53-wrk,3.6635616461296463,8.710454688248527,2.6390573296152584,3,Rousseau Farming Company,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,33.446136,-112.26407,Tolleson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
227-222@8ts-3m7-5fz,3.6888794541139363,9.298168082341704,3.044522437723423,3,Caravan Mideastern Foods,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,32.258194,-110.92715,Tucson,AZ,Supermarkets and Other Grocery (except Convenience) Stores
225-222@8ts-d5n-k9f,5.541263545158426,8.79300509129753,2.1972245773362196,2,Circle K,Grocery Stores,Convenience Stores,33.449432,-112.34921,Avondale,AZ,Convenience Stores
222-222@8ts-zj6-r8v,5.700443573390687,8.207946941048617,1.791759469228055,1,Circle K,Grocery Stores,Convenience Stores,33.350765,-111.87595,Chandler,AZ,Convenience Stores
223-222@8ts-d6c-jy9,5.081404364984463,8.548110294050959,2.302585092994046,1,Circle K,Grocery Stores,Convenience Stores,33.508087,-112.25574,Phoenix,AZ,Convenience Stores
zzw-222@8tt-7xs-gc5,3.6109179126442243,8.240648863374913,2.5649493574615367,1,IGA,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,31.464485,-110.9976,Rio Rico,AZ,Supermarkets and Other Grocery (except Convenience) Stores
